text,label,prediction,category
"The camp offers summer residential programs for children from ages 7-17, and continues contact with the campers and their families with special overnight and weekend follow-up events during the school year.",3.09,0.4412376680957947,letters
"Name Address City, State Zip",3.0,0.2411625206720617,letters
"All children who attend the camp are referred by social workers, doctors, teachers, counselors, and other professionals.",2.92,0.28492323579383105,letters
"Many of the children have learning disabilities, behavioral problems, or come from economically distressed families.",2.5,-0.4706318849928083,letters
Dear Mr./Mrs. Name:,3.0,0.6025653643493784,letters
"The goal of our organized camping experience is to improve the total health of the children socially, emotionally, and physically.",3.3,0.5150536127667156,letters
This year Jameson Camp is planning an Inaugural fund-raising event: The Jameson Grill!,3.4,0.4079220863576955,letters
We need your help in continuing the work of Jameson Camp.,3.2,0.3693465735364641,letters
Two of them told me yesterday that as a group they decided they had to earn the right to ask others for help by accomplishing something real to help themselves.,3.4,-0.27419138335059773,letters
I hope you'll consider continuing your support of Jameson's special campers by renewing your last gift of $ xxx.,3.25,0.739477172915812,letters
And that's from kids many people see as a problem.,2.55,-0.608076626104397,letters
"Even after the summer sessions come to a close, Jameson campers will take part in year-round programs designed to keep that positive contact with peers and role models alive and important.",3.3,0.5669312921006538,letters
We've scheduled more than 15 follow-up camper weekends beginning in September and going around till next summers camping season.,3.4,0.20321942754748193,letters
"Please, consider renewing your support of these great kids today.",3.2,0.8912220700005494,letters
"Sincerely,",3.0,1.1940234604649405,letters
Julie Marsh Executive Director,3.0,0.36449267705595745,letters
P.S.,3.0,0.33654329896375446,letters
We know our follow-up weekends are going to be better attended than ever this fall and winter.,3.6,0.6085323314528415,letters
If you can give a little more to help meet this increased expense we would appreciate your support.,3.1,0.2621250397820578,letters
"July 25,1997",3.0,0.05358164856123385,letters
I can tell you we need your help now as much as ever before.,3.11,-0.08390904730719577,letters
"All of our Six summer camping sessions are booked to capacity (and, truth be told, with maybe one our two extra returning campers squeezed in) and we have a waiting list of 60 children who are hoping to come if a spot should open.",3.2,0.18857299746918152,letters
"Dear Name,",3.0,0.8614515387271154,letters
What a Summer!,3.5,0.916285002141958,letters
Many more camper referrals are coming from new organizations such as school social-workers and family counseling agencies.,3.1,0.40568314796125804,letters
"It seems summer options aren't readily available for troubled kids whose families have limited incomes, so we're doing all we can to make Jameson available.",2.8,0.027249862561784712,letters
And we're just getting started!,3.5,0.5531558936907155,letters
"That ""we"" includes the Youth Leadership teens.",3.0,0.5150959092766793,letters
"These 60 or so campers have takenon a fund raiser with a goal of raising $16,000 for camperships.",3.25,0.11349014685048973,letters
"An understanding that, above anything else, success requires genuine effort, a willingness to set challenging goals.",3.29,0.23750220068437028,letters
In just the past few years this program has grown from a few kids and a few extra activities to a team of almost 60 young adults taking on real projects.,3.0,0.4208254621829695,letters
YL teens will make J.C. juniors happen again this year for 7 and 8 year old campers.,3.09,0.24324417253884478,letters
"A five day camp, J.C. juniors introduces at-risk children to Jameson two years earlier than we could previously reach them.",3.6,0.20850651692627345,letters
"That means we now have the opportunity to be a stable, positive and important part of each child's life for an entire decade.",3.9,0.9979832909298213,letters
The teens have also decided to raise money to provide camperships for other campers because they know what Jameson has meant to them.,3.3,0.2986398705353906,letters
And their activities aren't isolated to Jameson.,3.0,0.42245708018494493,letters
The teens have undertaken a volunteer project to regularly visit with sick children at a local hospital.,3.5,0.05943593373512607,letters
"June 10, 1997",3.0,0.002094427530659346,letters
Please consider renewing your gift today.,3.1,0.8916100255173922,letters
The kids need your leadership now more than ever.,3.0,0.011661382873157322,letters
"If you can increase your last donation, we would appreciate that show of support for the campers and their efforts to overcome obstacles and create successful lives.",3.0,0.43925170796963053,letters
Thank you again for helping point the way.,4.11,0.5756502016457451,letters
"Sincerely,",3.0,1.1940234604649405,letters
"Julie Marsh, Executive Director",3.0,0.37274573212334733,letters
P.S.,3.0,0.33654329896375446,letters
These are the attributes we want all children to have.,3.14,0.8095783930197484,letters
You help Jameson campers reach for them.,3.2,0.25153484019149963,letters
"If these special children are to become the adults we all need them to be, we have to lead them in the right direction right now.",3.4,0.3868148900974224,letters
"Name Address City, ST Zip",2.88,0.23438769863504028,letters
Jameson points the way for children who need that extra hand and I hope you'll continue your support this year.,3.11,0.6698079107415992,letters
"You're last gift of $50.00 helped make it possible for us to provide guidance, encouragement and fun to nearly 400 Indianapolis area children.",3.5,0.753063355022595,letters
"And not just during the summer, but throughout the year.",3.0,0.3654950518637397,letters
What has your support of our campers meant to them and what have they been able to accomplish because you care?,2.75,0.5192052207054202,letters
Confidence.,3.4,0.8858747460305938,letters
The best indicator I can give you of the positive effect our year-round contact has is the growth in and deeds of the Youth Leadership teens.,3.5,0.8762457195353237,letters
"The end result will be kids who have a better understanding of and vision for their own future, be it college or a career.",3.4,0.5605737942994745,letters
The Summer Enrichment Program will conclude with a celebration that includes family and friends.,3.25,0.6975862249117213,letters
We would like to offer our youth a small reward for their participation by presenting them with gift certificates from Target.,3.0,0.7768531091496772,letters
"Therefore, we are asking you to donate 45, $10 gift certificates that can be used toward the purchase of school supplies or clothing, in the total amount of $450.",3.0,0.5742605931353608,letters
"In return, we will recognize Target as a sponsor during our event and in the event program.",3.12,0.5962531620984419,letters
"Target is well known for it's support of the community, and we believe that the Summer Enrichment Program represents your interests and concerns quite well.",3.3,0.8527514734497984,letters
"July30,1999",3.0,-0.010254980974108287,letters
I will be happy to supply any additional information you may need and thank you for your consideration of our request.,3.6,0.5660087282759617,letters
We look forward to hearing from you.,3.6,0.9721850175140968,letters
"Sincerely,",3.0,1.1940234604649405,letters
Valery De Long Director of Development,2.88,0.35094903875098243,letters
"In 1998, we served a total of 31,484 low-income individuals through job training and placement assistance, youth and senior programming, family counseling, emergency assistance, and much more.",3.1,-0.031070700098212976,letters
"Name Address City, ST Zip",3.0,0.23438769863504028,letters
"As you can see from the enclosed map, your Target store is located in the heart of four of our service areas.",3.14,0.42601159847666864,letters
"The centers that serve these areas, Mary Rigg Neighborhood Center, Hawthorne Community Center, Southwest Multi-Service Center, and Christamore House, have teamed up to run an exciting job readiness program for 14 and 15 year old area residents called the Summer Enrichment Program.",3.5,0.7170123150624658,letters
